R_version	name	version	date_time	hash	binary_location	status
4.4.0	sessioninfo	1.2.2	2024-05-06T05:04:20Z	2bbf1d303600f26b379f25325f1dc839	/workspace/rst/cache_R-4.4.0/library/sessioninfo/1.2.2/2bbf1d303600f26b379f25325f1dc839/sessioninfo	available
4.4.0	setRNG	2024.2.1	2024-05-06T01:39:29Z	25d26385670cd954562e87d5bfa12192	/workspace/rst/cache_R-4.4.0/library/setRNG/2024.2-1/25d26385670cd954562e87d5bfa12192/setRNG	available
4.4.0	sets	1.0.25	2024-05-19T05:07:43Z	b4fee4b288aa73d2f5a56a9b2da6bf7f	/workspace/rst/cache_R-4.4.0/library/sets/1.0-25/b4fee4b288aa73d2f5a56a9b2da6bf7f/sets	available
4.4.0	sf	1.0.16	2024-05-05T20:58:12Z	a000d79f3edd191eaff984edaf3ea063	/workspace/rst/cache_R-4.4.0/library/sf/1.0-16/a000d79f3edd191eaff984edaf3ea063/sf	available
4.4.0	sfheaders	0.4.4	2024-05-06T01:39:45Z	b4a52ab4b1a9771ec80aa699764e8b31	/workspace/rst/cache_R-4.4.0/library/sfheaders/0.4.4/b4a52ab4b1a9771ec80aa699764e8b31/sfheaders	available
4.4.0	sfnetworks	0.6.4	2024-05-06T01:40:01Z	9e8a31dfec14093925b5c4bdbc3b2f96	/workspace/rst/cache_R-4.4.0/library/sfnetworks/0.6.4/9e8a31dfec14093925b5c4bdbc3b2f96/sfnetworks	available
4.4.0	sfsmisc	1.1.18	2024-05-05T23:05:11Z	e6b486452cf51372f59d5bb506b54e3a	/workspace/rst/cache_R-4.4.0/library/sfsmisc/1.1-18/e6b486452cf51372f59d5bb506b54e3a/sfsmisc	available
4.4.0	sftime	0.2.0	2024-05-05T23:41:58Z	1b2037b210161aa0110e50e3c456f61c	/workspace/rst/cache_R-4.4.0/library/sftime/0.2-0/1b2037b210161aa0110e50e3c456f61c/sftime	available
4.4.0	shadowtext	0.1.3	2024-05-05T21:10:08Z	aa1f9662a30bef676ea1f8c31769491f	/workspace/rst/cache_R-4.4.0/library/shadowtext/0.1.3/aa1f9662a30bef676ea1f8c31769491f/shadowtext	available
4.4.0	shape	1.4.6.1	2024-05-05T21:07:59Z	c4f17f30e7505c8a921207320582e040	/workspace/rst/cache_R-4.4.0/library/shape/1.4.6.1/c4f17f30e7505c8a921207320582e040/shape	available
4.4.0	shapefiles	0.7.2	2024-05-05T20:58:12Z	a990afc2ca328d1971a308fea0c43a8f	/workspace/rst/cache_R-4.4.0/library/shapefiles/0.7.2/a990afc2ca328d1971a308fea0c43a8f/shapefiles	available
4.4.0	shiny	1.8.1.1	2024-05-06T05:04:22Z	17c7e0831e5a4904452e14dc8d55802d	/workspace/rst/cache_R-4.4.0/library/shiny/1.8.1.1/17c7e0831e5a4904452e14dc8d55802d/shiny	active
4.4.0	shinyBS	0.61.1	2024-05-06T01:40:21Z	53f1c5ae3cfe417d9bb9084002f770c3	/workspace/rst/cache_R-4.4.0/library/shinyBS/0.61.1/53f1c5ae3cfe417d9bb9084002f770c3/shinyBS	available
